per_idx,date,cat_idx,dt_idx,prefix,suffix,variable,geo_idx,geoID,is_adj1,is_adj,val
30,6/1/1965,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,18
30,6/1/1965,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,27
30,6/1/1965,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,57
30,6/1/1965,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,614
30,6/1/1965,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4.2
30,6/1/1965,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.7
30,6/1/1965,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,238
30,6/1/1965,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,235
31,7/1/1965,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,21000
31,7/1/1965,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,10
31,7/1/1965,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,21
31,7/1/1965,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,21
31,7/1/1965,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,51
31,7/1/1965,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,554
31,7/1/1965,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4.5
31,7/1/1965,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,5.2
31,7/1/1965,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,232
31,7/1/1965,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,235
32,8/1/1965,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,20200
32,8/1/1965,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,11
32,8/1/1965,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,21
32,8/1/1965,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,26
32,8/1/1965,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,58
32,8/1/1965,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,615
32,8/1/1965,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,3.9
32,8/1/1965,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.6
32,8/1/1965,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,227
32,8/1/1965,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,232
33,9/1/1965,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,19600
33,9/1/1965,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,11
33,9/1/1965,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,18
33,9/1/1965,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,19
33,9/1/1965,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,48
33,9/1/1965,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,587
33,9/1/1965,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4.7
33,9/1/1965,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.9
33,9/1/1965,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,224
33,9/1/1965,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,231
34,10/1/1965,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,19900
34,10/1/1965,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,8
34,10/1/1965,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,17
34,10/1/1965,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,18
34,10/1/1965,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,44
34,10/1/1965,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,555
34,10/1/1965,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,5.2
34,10/1/1965,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,5
34,10/1/1965,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,225
34,10/1/1965,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,227
35,11/1/1965,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,20600
35,11/1/1965,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,11
35,11/1/1965,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,15
35,11/1/1965,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,16
35,11/1/1965,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,42
35,11/1/1965,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,616
35,11/1/1965,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,5.6
35,11/1/1965,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.6
35,11/1/1965,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,234
35,11/1/1965,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,231
36,12/1/1965,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,20300
36,12/1/1965,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,7
36,12/1/1965,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,12
36,12/1/1965,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,18
36,12/1/1965,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,37
36,12/1/1965,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,609
36,12/1/1965,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,6.1
36,12/1/1965,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.4
36,12/1/1965,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,228
36,12/1/1965,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,226
37,1/1/1966,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,21200
37,1/1/1966,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,12
37,1/1/1966,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,13
37,1/1/1966,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,17
37,1/1/1966,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,42
37,1/1/1966,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,599
37,1/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,5.4
37,1/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.7
37,1/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,227
37,1/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,228
38,2/1/1966,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,20900
38,2/1/1966,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,13
38,2/1/1966,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,10
38,2/1/1966,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,20
38,2/1/1966,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,43
38,2/1/1966,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,541
38,2/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,5.1
38,2/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.9
38,2/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,221
38,2/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,224
39,3/1/1966,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,20800
39,3/1/1966,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,14
39,3/1/1966,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,21
39,3/1/1966,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,19
39,3/1/1966,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,53
39,3/1/1966,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,557
39,3/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4.3
39,3/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,5
39,3/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,227
39,3/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,225
40,4/1/1966,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,23000
40,4/1/1966,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,11
40,4/1/1966,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,21
40,4/1/1966,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,17
40,4/1/1966,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,49
40,4/1/1966,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,545
40,4/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4.6
40,4/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,5.1
40,4/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,228
40,4/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,221
41,5/1/1966,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,22300
41,5/1/1966,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,11
41,5/1/1966,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,18
41,5/1/1966,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,20
41,5/1/1966,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,49
41,5/1/1966,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,499
41,5/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4.5
41,5/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,5.3
41,5/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,220
41,5/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,216
42,6/1/1966,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,21200
42,6/1/1966,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,8
42,6/1/1966,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,14
42,6/1/1966,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,18
42,6/1/1966,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,40
42,6/1/1966,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,434
42,6/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,5.3
42,6/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,6
42,6/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,215
42,6/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,214
43,7/1/1966,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,21800
43,7/1/1966,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,7
43,7/1/1966,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,14
43,7/1/1966,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,18
43,7/1/1966,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,40
43,7/1/1966,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,435
43,7/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,5.2
43,7/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,5.9
43,7/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,207
43,7/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,210
44,8/1/1966,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,20700
44,8/1/1966,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,6
44,8/1/1966,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,12
44,8/1/1966,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,17
44,8/1/1966,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,36
44,8/1/1966,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,377
44,8/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,5.7
44,8/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,6.8
44,8/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,202
44,8/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,208
45,9/1/1966,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,22200
45,9/1/1966,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,4
45,9/1/1966,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,11
45,9/1/1966,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,14
45,9/1/1966,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,29
45,9/1/1966,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,358
45,9/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,7
45,9/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,7.2
45,9/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,203
45,9/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,208
46,10/1/1966,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,20800
46,10/1/1966,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,5
46,10/1/1966,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,11
46,10/1/1966,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,14
46,10/1/1966,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,31
46,10/1/1966,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,387
46,10/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,6.4
46,10/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,6.3
46,10/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,197
46,10/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,199
47,11/1/1966,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,21700
47,11/1/1966,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,5
47,11/1/1966,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,9
47,11/1/1966,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,11
47,11/1/1966,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,26
47,11/1/1966,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,382
47,11/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,7.6
47,11/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,6.2
47,11/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,196
47,11/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,193
48,12/1/1966,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,21700
48,12/1/1966,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,4
48,12/1/1966,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,6
48,12/1/1966,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,13
48,12/1/1966,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,23
48,12/1/1966,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,369
48,12/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,8.5
48,12/1/1966,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,6.3
48,12/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,196
48,12/1/1966,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,194
49,1/1/1967,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,22200
49,1/1/1967,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,6
49,1/1/1967,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,9
49,1/1/1967,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,14
49,1/1/1967,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,29
49,1/1/1967,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,416
49,1/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,6.6
49,1/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,5.7
49,1/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,193
49,1/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,193
50,2/1/1967,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,22400
50,2/1/1967,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,8
50,2/1/1967,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,9
50,2/1/1967,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,15
50,2/1/1967,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,32
50,2/1/1967,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,408
50,2/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,6
50,2/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,5.7
50,2/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,191
50,2/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,194
51,3/1/1967,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,22400
51,3/1/1967,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,9
51,3/1/1967,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,14
51,3/1/1967,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,17
51,3/1/1967,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,41
51,3/1/1967,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,439
51,3/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4.7
51,3/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,5.4
51,3/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,192
51,3/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,191
52,4/1/1967,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,22300
52,4/1/1967,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,11
52,4/1/1967,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,16
52,4/1/1967,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,17
52,4/1/1967,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,44
52,4/1/1967,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,479
52,4/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4.4
52,4/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.9
52,4/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,192
52,4/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,187
53,5/1/1967,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,23700
53,5/1/1967,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,10
53,5/1/1967,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,18
53,5/1/1967,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,20
53,5/1/1967,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,49
53,5/1/1967,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,503
53,5/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,3.9
53,5/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.5
53,5/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,190
53,5/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,187
54,6/1/1967,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,23900
54,6/1/1967,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,9
54,6/1/1967,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,16
54,6/1/1967,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,21
54,6/1/1967,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,47
54,6/1/1967,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,499
54,6/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4.1
54,6/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.6
54,6/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,190
54,6/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,189
55,7/1/1967,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,23300
55,7/1/1967,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,10
55,7/1/1967,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,17
55,7/1/1967,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,19
55,7/1/1967,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,46
55,7/1/1967,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,515
55,7/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4
55,7/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.4
55,7/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,182
55,7/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,184
56,8/1/1967,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,21700
56,8/1/1967,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,11
56,8/1/1967,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,19
56,8/1/1967,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,17
56,8/1/1967,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,47
56,8/1/1967,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,504
56,8/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,3.8
56,8/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.4
56,8/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,175
56,8/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,181
57,9/1/1967,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,22800
57,9/1/1967,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,12
57,9/1/1967,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,16
57,9/1/1967,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,16
57,9/1/1967,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,43
57,9/1/1967,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,531
57,9/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4.2
57,9/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.3
57,9/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,179
57,9/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,184
58,10/1/1967,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,22300
58,10/1/1967,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,12
58,10/1/1967,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,17
58,10/1/1967,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,17
58,10/1/1967,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,45
58,10/1/1967,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,566
58,10/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4.2
58,10/1/1967,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.1
58,10/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,187
58,10/1/1967,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,188
59,11/1/1967,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,23100
59,11/1/1967,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,7
59,11/1/1967,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,12
59,11/1/1967,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,14
